,profile,allocation_IMM,mean_IMM,allocation_WMPM,mean_WMPM,mean_vote
1129,"((0.9, 0.1), (0.3, 0.7), (0.7, 0.3))",[0.667 0.333],0.06666666915019354,[0.7 0.3],0.1333333333333333,[0.633 0.367]
1130,"((0.9, 0.1), (0.3, 0.7), (0.8, 0.2))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1131,"((0.9, 0.1), (0.3, 0.7), (0.9, 0.1))",[0.667 0.333],0.06666666418313988,[0.9 0.1],0.3999999999999999,[0.7 0.3]
1132,"((0.9, 0.1), (0.3, 0.7), (1.0, 0.0))",[0.667 0.333],0.13333333084980653,[0.9 0.1],0.33333333333333326,[0.733 0.267]
1133,"((0.9, 0.1), (0.4, 0.6), (0.0, 1.0))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.433 0.567]
1134,"((0.9, 0.1), (0.4, 0.6), (0.1, 0.9))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.467 0.533]
1135,"((0.9, 0.1), (0.4, 0.6), (0.2, 0.8))",[0.4 0.6],0.19999999999999996,[0.4 0.6],0.19999999999999996,[0.5 0.5]
1136,"((0.9, 0.1), (0.4, 0.6), (0.3, 0.7))",[0.4 0.6],0.26666666666666666,[0.4 0.6],0.26666666666666666,[0.533 0.467]
1137,"((0.9, 0.1), (0.4, 0.6), (0.4, 0.6))",[0.4 0.6],0.3333333333333334,[0.4 0.6],0.3333333333333334,[0.567 0.433]
1138,"((0.9, 0.1), (0.4, 0.6), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
1139,"((0.9, 0.1), (0.4, 0.6), (0.6, 0.4))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
1140,"((0.9, 0.1), (0.4, 0.6), (0.7, 0.3))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
1141,"((0.9, 0.1), (0.4, 0.6), (0.8, 0.2))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1142,"((0.9, 0.1), (0.4, 0.6), (0.9, 0.1))",[0.667 0.333],0.13333333084980653,[0.9 0.1],0.33333333333333326,[0.733 0.267]
1143,"((0.9, 0.1), (0.4, 0.6), (1.0, 0.0))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
1144,"((0.9, 0.1), (0.5, 0.5), (0.0, 1.0))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
1145,"((0.9, 0.1), (0.5, 0.5), (0.1, 0.9))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
1146,"((0.9, 0.1), (0.5, 0.5), (0.2, 0.8))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
1147,"((0.9, 0.1), (0.5, 0.5), (0.3, 0.7))",[0.5 0.5],0.13333333333333336,[0.5 0.5],0.13333333333333336,[0.567 0.433]
1148,"((0.9, 0.1), (0.5, 0.5), (0.4, 0.6))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
1149,"((0.9, 0.1), (0.5, 0.5), (0.5, 0.5))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
1150,"((0.9, 0.1), (0.5, 0.5), (0.6, 0.4))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
1151,"((0.9, 0.1), (0.5, 0.5), (0.7, 0.3))",[0.667 0.333],0.06666666418313966,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
1152,"((0.9, 0.1), (0.5, 0.5), (0.8, 0.2))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1153,"((0.9, 0.1), (0.5, 0.5), (0.9, 0.1))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
1154,"((0.9, 0.1), (0.5, 0.5), (1.0, 0.0))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
1155,"((0.9, 0.1), (0.6, 0.4), (0.0, 1.0))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
1156,"((0.9, 0.1), (0.6, 0.4), (0.1, 0.9))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
1157,"((0.9, 0.1), (0.6, 0.4), (0.2, 0.8))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
1158,"((0.9, 0.1), (0.6, 0.4), (0.3, 0.7))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
1159,"((0.9, 0.1), (0.6, 0.4), (0.4, 0.6))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
1160,"((0.9, 0.1), (0.6, 0.4), (0.5, 0.5))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
1161,"((0.9, 0.1), (0.6, 0.4), (0.6, 0.4))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
1162,"((0.9, 0.1), (0.6, 0.4), (0.7, 0.3))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
1163,"((0.9, 0.1), (0.6, 0.4), (0.8, 0.2))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1164,"((0.9, 0.1), (0.6, 0.4), (0.9, 0.1))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
1165,"((0.9, 0.1), (0.6, 0.4), (1.0, 0.0))",[0.667 0.333],0.33333333084980654,[0.9 0.1],0.1333333333333333,[0.833 0.167]
1166,"((0.9, 0.1), (0.7, 0.3), (0.0, 1.0))",[0.667 0.333],0.2666666691501935,[0.7 0.3],0.33333333333333326,[0.533 0.467]
1167,"((0.9, 0.1), (0.7, 0.3), (0.1, 0.9))",[0.667 0.333],0.20000000248352678,[0.7 0.3],0.26666666666666655,[0.567 0.433]
1168,"((0.9, 0.1), (0.7, 0.3), (0.2, 0.8))",[0.667 0.333],0.1333333358168603,[0.7 0.3],0.20000000000000007,[0.6 0.4]
1169,"((0.9, 0.1), (0.7, 0.3), (0.3, 0.7))",[0.667 0.333],0.06666666915019348,[0.7 0.3],0.13333333333333325,[0.633 0.367]
1170,"((0.9, 0.1), (0.7, 0.3), (0.4, 0.6))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
1171,"((0.9, 0.1), (0.7, 0.3), (0.5, 0.5))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
1172,"((0.9, 0.1), (0.7, 0.3), (0.6, 0.4))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
1173,"((0.9, 0.1), (0.7, 0.3), (0.7, 0.3))",[0.7 0.3],0.13333333333333333,[0.7 0.3],0.13333333333333333,[0.767 0.233]
1174,"((0.9, 0.1), (0.7, 0.3), (0.8, 0.2))",[0.7 0.3],0.20000000000000015,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1175,"((0.9, 0.1), (0.7, 0.3), (0.9, 0.1))",[0.7 0.3],0.2666666666666667,[0.9 0.1],0.1333333333333333,[0.833 0.167]
1176,"((0.9, 0.1), (0.7, 0.3), (1.0, 0.0))",[0.7 0.3],0.33333333333333337,[0.9 0.1],0.06666666666666665,[0.867 0.133]
1177,"((0.9, 0.1), (0.8, 0.2), (0.0, 1.0))",[0.667 0.333],0.20000000248352678,[0.8 0.2],0.4666666666666666,[0.567 0.433]
1178,"((0.9, 0.1), (0.8, 0.2), (0.1, 0.9))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
1179,"((0.9, 0.1), (0.8, 0.2), (0.2, 0.8))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1180,"((0.9, 0.1), (0.8, 0.2), (0.3, 0.7))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1181,"((0.9, 0.1), (0.8, 0.2), (0.4, 0.6))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1182,"((0.9, 0.1), (0.8, 0.2), (0.5, 0.5))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1183,"((0.9, 0.1), (0.8, 0.2), (0.6, 0.4))",[0.667 0.333],0.19999999751647315,[0.8 0.2],0.06666666666666668,[0.767 0.233]
1184,"((0.9, 0.1), (0.8, 0.2), (0.7, 0.3))",[0.7 0.3],0.20000000000000015,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1185,"((0.9, 0.1), (0.8, 0.2), (0.8, 0.2))",[0.8 0.2],0.06666666666666668,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1186,"((0.9, 0.1), (0.8, 0.2), (0.9, 0.1))",[0.8 0.2],0.13333333333333333,[0.9 0.1],0.06666666666666665,[0.867 0.133]
1187,"((0.9, 0.1), (0.8, 0.2), (1.0, 0.0))",[0.8 0.2],0.19999999999999996,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1188,"((0.9, 0.1), (0.9, 0.1), (0.0, 1.0))",[0.667 0.333],0.1333333358168602,[0.9 0.1],0.6,[0.6 0.4]
1189,"((0.9, 0.1), (0.9, 0.1), (0.1, 0.9))",[0.667 0.333],0.06666666915019348,[0.9 0.1],0.5333333333333333,[0.633 0.367]
1190,"((0.9, 0.1), (0.9, 0.1), (0.2, 0.8))",[0.667 0.333],7.45058065243498e-09,[0.9 0.1],0.4666666666666667,[0.667 0.333]
1191,"((0.9, 0.1), (0.9, 0.1), (0.3, 0.7))",[0.667 0.333],0.06666666418313988,[0.9 0.1],0.3999999999999999,[0.7 0.3]
1192,"((0.9, 0.1), (0.9, 0.1), (0.4, 0.6))",[0.667 0.333],0.13333333084980653,[0.9 0.1],0.33333333333333326,[0.733 0.267]
1193,"((0.9, 0.1), (0.9, 0.1), (0.5, 0.5))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
1194,"((0.9, 0.1), (0.9, 0.1), (0.6, 0.4))",[0.667 0.333],0.26666666418313967,[0.9 0.1],0.20000000000000012,[0.8 0.2]
1195,"((0.9, 0.1), (0.9, 0.1), (0.7, 0.3))",[0.7 0.3],0.2666666666666667,[0.9 0.1],0.1333333333333333,[0.833 0.167]
1196,"((0.9, 0.1), (0.9, 0.1), (0.8, 0.2))",[0.8 0.2],0.13333333333333333,[0.9 0.1],0.06666666666666665,[0.867 0.133]
1197,"((0.9, 0.1), (0.9, 0.1), (0.9, 0.1))",[0.9 0.1],1.3877787807814457e-17,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1198,"((0.9, 0.1), (0.9, 0.1), (1.0, 0.0))",[0.9 0.1],0.06666666666666655,[0.9 0.1],0.06666666666666655,[0.933 0.067]
1199,"((0.9, 0.1), (1.0, 0.0), (0.0, 1.0))",[0.667 0.333],0.06666666915019359,[0.9 0.1],0.5333333333333334,[0.633 0.367]
1200,"((0.9, 0.1), (1.0, 0.0), (0.1, 0.9))",[0.667 0.333],7.45058065243498e-09,[0.9 0.1],0.4666666666666667,[0.667 0.333]
1201,"((0.9, 0.1), (1.0, 0.0), (0.2, 0.8))",[0.667 0.333],0.06666666418313988,[0.9 0.1],0.3999999999999999,[0.7 0.3]
1202,"((0.9, 0.1), (1.0, 0.0), (0.3, 0.7))",[0.667 0.333],0.13333333084980642,[0.9 0.1],0.33333333333333337,[0.733 0.267]
1203,"((0.9, 0.1), (1.0, 0.0), (0.4, 0.6))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
1204,"((0.9, 0.1), (1.0, 0.0), (0.5, 0.5))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
1205,"((0.9, 0.1), (1.0, 0.0), (0.6, 0.4))",[0.667 0.333],0.33333333084980654,[0.9 0.1],0.1333333333333333,[0.833 0.167]
1206,"((0.9, 0.1), (1.0, 0.0), (0.7, 0.3))",[0.7 0.3],0.33333333333333326,[0.9 0.1],0.06666666666666676,[0.867 0.133]
1207,"((0.9, 0.1), (1.0, 0.0), (0.8, 0.2))",[0.8 0.2],0.19999999999999996,[0.9 0.1],1.3877787807814457e-17,[0.9 0.1]
1208,"((0.9, 0.1), (1.0, 0.0), (0.9, 0.1))",[0.9 0.1],0.06666666666666655,[0.9 0.1],0.06666666666666655,[0.933 0.067]
1209,"((0.9, 0.1), (1.0, 0.0), (1.0, 0.0))",[0.9 0.1],0.13333333333333333,[1. 0.],0.06666666666666665,[0.967 0.033]
1210,"((1.0, 0.0), (0.0, 1.0), (0.0, 1.0))",[0.333 0.667],7.45058065243498e-09,[0. 1.],0.6666666666666667,[0.333 0.667]
1211,"((1.0, 0.0), (0.0, 1.0), (0.1, 0.9))",[0.333 0.667],0.06666666915019359,[0.1 0.9],0.5333333333333334,[0.367 0.633]
1212,"((1.0, 0.0), (0.0, 1.0), (0.2, 0.8))",[0.333 0.667],0.1333333358168602,[0.2 0.8],0.4,[0.4 0.6]
1213,"((1.0, 0.0), (0.0, 1.0), (0.3, 0.7))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
1214,"((1.0, 0.0), (0.0, 1.0), (0.4, 0.6))",[0.4 0.6],0.13333333333333325,[0.4 0.6],0.13333333333333325,[0.467 0.533]
1215,"((1.0, 0.0), (0.0, 1.0), (0.5, 0.5))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
1216,"((1.0, 0.0), (0.0, 1.0), (0.6, 0.4))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
1217,"((1.0, 0.0), (0.0, 1.0), (0.7, 0.3))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
1218,"((1.0, 0.0), (0.0, 1.0), (0.8, 0.2))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
1219,"((1.0, 0.0), (0.0, 1.0), (0.9, 0.1))",[0.667 0.333],0.06666666915019359,[0.9 0.1],0.5333333333333334,[0.633 0.367]
1220,"((1.0, 0.0), (0.0, 1.0), (1.0, 0.0))",[0.667 0.333],7.45058065243498e-09,[1. 0.],0.6666666666666667,[0.667 0.333]
1221,"((1.0, 0.0), (0.1, 0.9), (0.0, 1.0))",[0.333 0.667],0.06666666915019359,[0.1 0.9],0.5333333333333334,[0.367 0.633]
1222,"((1.0, 0.0), (0.1, 0.9), (0.1, 0.9))",[0.333 0.667],0.1333333358168603,[0.1 0.9],0.6000000000000001,[0.4 0.6]
1223,"((1.0, 0.0), (0.1, 0.9), (0.2, 0.8))",[0.333 0.667],0.20000000248352678,[0.2 0.8],0.4666666666666666,[0.433 0.567]
1224,"((1.0, 0.0), (0.1, 0.9), (0.3, 0.7))",[0.333 0.667],0.2666666691501936,[0.3 0.7],0.33333333333333337,[0.467 0.533]
1225,"((1.0, 0.0), (0.1, 0.9), (0.4, 0.6))",[0.4 0.6],0.19999999999999996,[0.4 0.6],0.19999999999999996,[0.5 0.5]
1226,"((1.0, 0.0), (0.1, 0.9), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
1227,"((1.0, 0.0), (0.1, 0.9), (0.6, 0.4))",[0.6 0.4],0.06666666666666654,[0.6 0.4],0.06666666666666654,[0.567 0.433]
1228,"((1.0, 0.0), (0.1, 0.9), (0.7, 0.3))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
1229,"((1.0, 0.0), (0.1, 0.9), (0.8, 0.2))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1230,"((1.0, 0.0), (0.1, 0.9), (0.9, 0.1))",[0.667 0.333],7.45058065243498e-09,[0.9 0.1],0.4666666666666667,[0.667 0.333]
1231,"((1.0, 0.0), (0.1, 0.9), (1.0, 0.0))",[0.667 0.333],0.06666666418313988,[1. 0.],0.5999999999999999,[0.7 0.3]
1232,"((1.0, 0.0), (0.2, 0.8), (0.0, 1.0))",[0.333 0.667],0.1333333358168602,[0.2 0.8],0.4,[0.4 0.6]
1233,"((1.0, 0.0), (0.2, 0.8), (0.1, 0.9))",[0.333 0.667],0.20000000248352678,[0.2 0.8],0.4666666666666666,[0.433 0.567]
1234,"((1.0, 0.0), (0.2, 0.8), (0.2, 0.8))",[0.333 0.667],0.2666666691501935,[0.2 0.8],0.5333333333333333,[0.467 0.533]
1235,"((1.0, 0.0), (0.2, 0.8), (0.3, 0.7))",[0.333 0.667],0.3333333358168602,[0.3 0.7],0.39999999999999997,[0.5 0.5]
1236,"((1.0, 0.0), (0.2, 0.8), (0.4, 0.6))",[0.4 0.6],0.26666666666666666,[0.4 0.6],0.26666666666666666,[0.533 0.467]
1237,"((1.0, 0.0), (0.2, 0.8), (0.5, 0.5))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
1238,"((1.0, 0.0), (0.2, 0.8), (0.6, 0.4))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
1239,"((1.0, 0.0), (0.2, 0.8), (0.7, 0.3))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
1240,"((1.0, 0.0), (0.2, 0.8), (0.8, 0.2))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
1241,"((1.0, 0.0), (0.2, 0.8), (0.9, 0.1))",[0.667 0.333],0.06666666418313988,[0.9 0.1],0.3999999999999999,[0.7 0.3]
1242,"((1.0, 0.0), (0.2, 0.8), (1.0, 0.0))",[0.667 0.333],0.13333333084980653,[1. 0.],0.5333333333333332,[0.733 0.267]
1243,"((1.0, 0.0), (0.3, 0.7), (0.0, 1.0))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
1244,"((1.0, 0.0), (0.3, 0.7), (0.1, 0.9))",[0.333 0.667],0.2666666691501936,[0.3 0.7],0.33333333333333337,[0.467 0.533]
1245,"((1.0, 0.0), (0.3, 0.7), (0.2, 0.8))",[0.333 0.667],0.3333333358168602,[0.3 0.7],0.39999999999999997,[0.5 0.5]
1246,"((1.0, 0.0), (0.3, 0.7), (0.3, 0.7))",[0.333 0.667],0.4000000024835269,[0.3 0.7],0.4666666666666667,[0.533 0.467]
1247,"((1.0, 0.0), (0.3, 0.7), (0.4, 0.6))",[0.4 0.6],0.3333333333333334,[0.4 0.6],0.3333333333333334,[0.567 0.433]
1248,"((1.0, 0.0), (0.3, 0.7), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
1249,"((1.0, 0.0), (0.3, 0.7), (0.6, 0.4))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
1250,"((1.0, 0.0), (0.3, 0.7), (0.7, 0.3))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
1251,"((1.0, 0.0), (0.3, 0.7), (0.8, 0.2))",[0.667 0.333],0.06666666418313988,[0.8 0.2],0.19999999999999996,[0.7 0.3]
1252,"((1.0, 0.0), (0.3, 0.7), (0.9, 0.1))",[0.667 0.333],0.13333333084980653,[0.9 0.1],0.33333333333333326,[0.733 0.267]
1253,"((1.0, 0.0), (0.3, 0.7), (1.0, 0.0))",[0.667 0.333],0.1999999975164731,[1. 0.],0.4666666666666667,[0.767 0.233]
1254,"((1.0, 0.0), (0.4, 0.6), (0.0, 1.0))",[0.4 0.6],0.13333333333333325,[0.4 0.6],0.13333333333333325,[0.467 0.533]
1255,"((1.0, 0.0), (0.4, 0.6), (0.1, 0.9))",[0.4 0.6],0.19999999999999996,[0.4 0.6],0.19999999999999996,[0.5 0.5]
1256,"((1.0, 0.0), (0.4, 0.6), (0.2, 0.8))",[0.4 0.6],0.26666666666666666,[0.4 0.6],0.26666666666666666,[0.533 0.467]
1257,"((1.0, 0.0), (0.4, 0.6), (0.3, 0.7))",[0.4 0.6],0.3333333333333333,[0.4 0.6],0.3333333333333333,[0.567 0.433]
1258,"((1.0, 0.0), (0.4, 0.6), (0.4, 0.6))",[0.4 0.6],0.39999999999999997,[0.4 0.6],0.39999999999999997,[0.6 0.4]
1259,"((1.0, 0.0), (0.4, 0.6), (0.5, 0.5))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
1260,"((1.0, 0.0), (0.4, 0.6), (0.6, 0.4))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
1261,"((1.0, 0.0), (0.4, 0.6), (0.7, 0.3))",[0.667 0.333],0.06666666418313966,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
1262,"((1.0, 0.0), (0.4, 0.6), (0.8, 0.2))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
1263,"((1.0, 0.0), (0.4, 0.6), (0.9, 0.1))",[0.667 0.333],0.1999999975164731,[0.9 0.1],0.2666666666666667,[0.767 0.233]
1264,"((1.0, 0.0), (0.4, 0.6), (1.0, 0.0))",[0.667 0.333],0.2666666641831398,[1. 0.],0.4,[0.8 0.2]
1265,"((1.0, 0.0), (0.5, 0.5), (0.0, 1.0))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
1266,"((1.0, 0.0), (0.5, 0.5), (0.1, 0.9))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
1267,"((1.0, 0.0), (0.5, 0.5), (0.2, 0.8))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
1268,"((1.0, 0.0), (0.5, 0.5), (0.3, 0.7))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.6 0.4]
1269,"((1.0, 0.0), (0.5, 0.5), (0.4, 0.6))",[0.5 0.5],0.2666666666666666,[0.5 0.5],0.2666666666666666,[0.633 0.367]
1270,"((1.0, 0.0), (0.5, 0.5), (0.5, 0.5))",[0.5 0.5],0.3333333333333333,[0.5 0.5],0.3333333333333333,[0.667 0.333]
1271,"((1.0, 0.0), (0.5, 0.5), (0.6, 0.4))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
1272,"((1.0, 0.0), (0.5, 0.5), (0.7, 0.3))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
1273,"((1.0, 0.0), (0.5, 0.5), (0.8, 0.2))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
1274,"((1.0, 0.0), (0.5, 0.5), (0.9, 0.1))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
1275,"((1.0, 0.0), (0.5, 0.5), (1.0, 0.0))",[0.667 0.333],0.33333333084980654,[1. 0.],0.33333333333333326,[0.833 0.167]
1276,"((1.0, 0.0), (0.6, 0.4), (0.0, 1.0))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
1277,"((1.0, 0.0), (0.6, 0.4), (0.1, 0.9))",[0.6 0.4],0.06666666666666654,[0.6 0.4],0.06666666666666654,[0.567 0.433]
1278,"((1.0, 0.0), (0.6, 0.4), (0.2, 0.8))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
1279,"((1.0, 0.0), (0.6, 0.4), (0.3, 0.7))",[0.6 0.4],0.06666666666666676,[0.6 0.4],0.06666666666666676,[0.633 0.367]
1280,"((1.0, 0.0), (0.6, 0.4), (0.4, 0.6))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
1281,"((1.0, 0.0), (0.6, 0.4), (0.5, 0.5))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
1282,"((1.0, 0.0), (0.6, 0.4), (0.6, 0.4))",[0.6 0.4],0.2666666666666668,[0.6 0.4],0.2666666666666668,[0.733 0.267]
1283,"((1.0, 0.0), (0.6, 0.4), (0.7, 0.3))",[0.667 0.333],0.1999999975164731,[0.7 0.3],0.13333333333333333,[0.767 0.233]
1284,"((1.0, 0.0), (0.6, 0.4), (0.8, 0.2))",[0.667 0.333],0.2666666641831399,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
1285,"((1.0, 0.0), (0.6, 0.4), (0.9, 0.1))",[0.667 0.333],0.33333333084980654,[0.9 0.1],0.1333333333333333,[0.833 0.167]
1286,"((1.0, 0.0), (0.6, 0.4), (1.0, 0.0))",[0.667 0.333],0.3999999975164732,[1. 0.],0.2666666666666666,[0.867 0.133]
1287,"((1.0, 0.0), (0.7, 0.3), (0.0, 1.0))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
1288,"((1.0, 0.0), (0.7, 0.3), (0.1, 0.9))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
1289,"((1.0, 0.0), (0.7, 0.3), (0.2, 0.8))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
1290,"((1.0, 0.0), (0.7, 0.3), (0.3, 0.7))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
1291,"((1.0, 0.0), (0.7, 0.3), (0.4, 0.6))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
1292,"((1.0, 0.0), (0.7, 0.3), (0.5, 0.5))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
1293,"((1.0, 0.0), (0.7, 0.3), (0.6, 0.4))",[0.667 0.333],0.1999999975164731,[0.7 0.3],0.13333333333333333,[0.767 0.233]
1294,"((1.0, 0.0), (0.7, 0.3), (0.7, 0.3))",[0.7 0.3],0.19999999999999998,[0.7 0.3],0.19999999999999998,[0.8 0.2]
1295,"((1.0, 0.0), (0.7, 0.3), (0.8, 0.2))",[0.7 0.3],0.2666666666666667,[0.8 0.2],0.06666666666666668,[0.833 0.167]
1296,"((1.0, 0.0), (0.7, 0.3), (0.9, 0.1))",[0.7 0.3],0.33333333333333337,[0.9 0.1],0.06666666666666665,[0.867 0.133]
1297,"((1.0, 0.0), (0.7, 0.3), (1.0, 0.0))",[0.7 0.3],0.4000000000000001,[1. 0.],0.19999999999999996,[0.9 0.1]
1298,"((1.0, 0.0), (0.8, 0.2), (0.0, 1.0))",[0.667 0.333],0.1333333358168602,[0.8 0.2],0.4,[0.6 0.4]
1299,"((1.0, 0.0), (0.8, 0.2), (0.1, 0.9))",[0.667 0.333],0.06666666915019348,[0.8 0.2],0.3333333333333333,[0.633 0.367]
1300,"((1.0, 0.0), (0.8, 0.2), (0.2, 0.8))",[0.667 0.333],7.45058065243498e-09,[0.8 0.2],0.2666666666666667,[0.667 0.333]
